form	volume	scan	headword_ocr	printed
SYGCHYSIS	bsb10314207	64	Vermischung .	σύγχυσις
SYGCLONEIOS	bsb11762465	1140	Straucheln .	συγκλονεῖως
SYGCOINONEIN	bsb10314207	251	ر	συγκοινωνεῖν
SYGCOLLAEIN	bsb10314207	250	Zusammen leimen .	συγκολλάειν
SYGCOLLAFN	bsb11762465	156	Bappen .	συγκολλάφν
SYGCOLLAPHN	bsb11762465	156	Bappen .	συγκολλάφν
SYGCOLLESIS	bsb11762465	156	Bappung .	συγκόλλησις
SYGCOMISOS	bsb11762465	264	gen brodt .	συγκόμισος
SYGCRATEIN	bsb11762465	834	Lehren .	συγκρατεῖν
SYGCREEIN	bsb10314207	250	Zusammen ordnen .	συγκρέειν
SYGCRINEIN	bsb10314207	119	Vn	συγκρίνειν
SYGCRINOEIN	bsb11762465	584	ان	συγκρινωεῖν
SYGCRINON	bsb10314207	119	Vn	συγκρίνων
SYGCRISIS	bsb10314207	251	""" Item !"	σύγκρισις
SYGCRITAGEN	bsb10314207	184	chibh rippa .	συγκριτάγεν
SYGCRUPTEIN	bsb10314207	43	Ve	συγκρύπτειν
SYGCRYPTEIN	bsb10314207	43	Ve	συγκρύπτειν
SYGENEIA	bsb11762465	72	Adel .	σύγένεια
SYGENES	bsb11762465	74	Ad	συγενής
SYGENETAI	bsb11762465	414	Pudicitiam proſtrauit .	συγένεται
SYGENIA	bsb11762465	648	Guter ding / frolich .	σὐγένια
SYGEROS	bsb11762465	446	Inimicitias fufcipere .	συγερός
SYGGENEIAS	bsb11762465	242	Blutfreunde .	συγγενείας
SYGGENEIS	bsb10314207	79	Verwandt .	συγγενεῖς
SYGGENES	bsb10314207	79	Verwandter .	συγγενής
SYGGENICON	bsb11762465	99	An	συγγενικόν
SYGGENIKON	bsb11762465	99	An	συγγενικόν
SYGGETHEIN	bsb11762465	889	Mit frewen .	συγγήθειν
SYGGINOSCEIN	bsb11762465	360	fem .	συγγινώσκειν
SYGGINOSCON	bsb11762465	911	Nachlaffen .	συγγινώσκον
SYGGINOSKEIN	bsb11762465	360	fem .	συγγινώσκειν
SYGGINOSKON	bsb11762465	911	Nachlaffen .	συγγινώσκον
SYGGNAI	bsb11762465	911	Na	συγγναί
SYGGNOME	bsb11762465	1017	Sanfftmütigkeit .	συγγνώμη
SYGGNOMEN	bsb11762465	360	fem .	συγγνώμην
SYGGNOMES	bsb10314207	149	Vrlaub bitten .	συγγνώμης
SYGGNOMIO	bsb11762465	882	Miffethat vergeben .	συγγνώμίω
SYGGONOU	bsb11762465	268	Brueder .	σύγγονου
SYGGONU	bsb11762465	268	Brueder .	σύγγονου
SYGGRAFE	bsb11762465	656	Cic . Chirographum ,	συγγραφή
SYGGRAFEAS	bsb11762465	277	Bürgen seken .	συγγράφεας
SYGGRAFEIS	bsb11762465	341	Du	συγγράφεις
SYGGRAFON	bsb11762465	307	Literas facere .	συγγράφον
SYGGRAMMA	bsb11762465	269	Item :	σύγγραμμα
SYGGRAPHE	bsb11762465	656	Cic . Chirographum ,	συγγραφή
SYGGRAPHEAS	bsb11762465	277	Bürgen seken .	συγγράφεας
SYGGRAPHEIS	bsb11762465	341	Du	συγγράφεις
SYGGRAPHON	bsb11762465	307	Literas facere .	συγγράφον
SYGINEIAS	bsb11762465	138	Au	σύγινείας
SYGIRAS	bsb11762465	698	Historien .	συγίρας
SYGIRRI	bsb11762465	720	Hu	συγιρρὶ
SYGKALLUNEIN	bsb11762465	63	ab	συγκαλλύνειν
SYGKALLYNEIN	bsb11762465	63	ab	συγκαλλύνειν
SYGKATA	bsb11762465	205	Item .	συγκατά
SYGKEDESTE	bsb11762465	1069	Schwager .	συγκηδεστή
SYGKEIAZ	bsb11762465	361	Ei	συγκεῖαζ
SYGKEIMTHMA	bsb10314207	43	Ve	συγκείμθμα
SYGKEIMTHRAS	bsb10314207	43	Ve	συγκείμθρας
SYGKLONEIOS	bsb11762465	1140	Straucheln .	συγκλονεῖως
SYGKOINONEIN	bsb10314207	251	ر	συγκοινωνεῖν
SYGKOLLAEIN	bsb10314207	250	Zusammen leimen .	συγκολλάειν
SYGKOLLAFN	bsb11762465	156	Bappen .	συγκολλάφν
SYGKOLLAPHN	bsb11762465	156	Bappen .	συγκολλάφν
SYGKOLLESIS	bsb11762465	156	Bappung .	συγκόλλησις
SYGKOMISOS	bsb11762465	264	gen brodt .	συγκόμισος
SYGKRATEIN	bsb11762465	834	Lehren .	συγκρατεῖν
SYGKREEIN	bsb10314207	250	Zusammen ordnen .	συγκρέειν
SYGKRINEIN	bsb10314207	119	Vn	συγκρίνειν
SYGKRINOEIN	bsb11762465	584	ان	συγκρινωεῖν
SYGKRINON	bsb10314207	119	Vn	συγκρίνων
SYGKRISIS	bsb10314207	251	""" Item !"	σύγκρισις
SYGKRITAGEN	bsb10314207	184	chibh rippa .	συγκριτάγεν
SYGKRUPTEIN	bsb10314207	43	Ve	συγκρύπτειν
SYGKRYPTEIN	bsb10314207	43	Ve	συγκρύπτειν
SYGLEIPON	bsb11762465	908	Nachbawer .	συγλείπων
SYGLOES	bsb11762465	345	Edel .	συγλωής
SYGNAZEIN	bsb11762465	1138	Stopffen .	συγνάζειν
SYGNAZEN	bsb11762465	302	zustopffen .	συγνάζεν
SYGNEIS	bsb11762465	486	Freunde .	συγνεῖς
SYGNO	bsb11762465	551	Gerecht .	συγνώ
SYGNOME	bsb10314207	83	Verzeihung .	συγνώμη
SYGNOMEN	bsb10314207	50	Vergeben .	συγνώμην
SYGNOMO	bsb11762465	495	Frombkeit .	σύγνωμο
SYGNOMON	bsb11762465	367	Ein Hauß bawen .	συγνώμων
SYGNOMONEEIN	bsb10314207	83	Verzeihen .	συγνωμονέειν
SYGNOMONOS	bsb10314207	98	Aduerbialiter .	συγνωμόνως
SYGON	bsb10314207	26	Tr	συγών
SYGRAMMATA	bsb10314207	69	Versch .	συγράμματα
SYITHENAI	bsb11762465	584	ان	συιθέναι
SYKAEDIA	bsb11762465	685	uerzagt .	σύκαήδια
SYKAIRIA	bsb11762465	541	Gelegenheit .	συκαιρία
SYKAIROS	bsb10314207	220	Zeitlich .	σύκαίρως
SYKALIS	bsb11762465	1057	Schnepff .	συκαλὶς
SYKAMINON	bsb11762465	865	Ma	συκάμινον
SYKARDIOS	bsb10314207	138	Vnuerzagt .	σύκαρδιος
SYKARPOS	bsb11762465	496	Fruchtbar .	σύκαρπος
SYKATAFORA	bsb11762465	535	Beflissen .	σύκατάφορα
SYKATAPHORA	bsb11762465	535	Beflissen .	σύκατάφορα
SYKENTAFOROS	bsb11762465	549	Geneigt .	σύκεντάφορος
SYKETI	bsb11762465	929	wider worden seyn .	σὐκέτι
SYKLEIAS	bsb11762465	912	Nach lobe streben .	σύκλείας
SYKNOSIS	bsb11762465	313	Dicke .	σύκνωσις
SYKO	bsb11762465	1034	Scheltwort .	συκο-
SYKOFANTEIN	bsb11762465	836	efle	συκοφαντεῖν
SYKOFANTES	bsb11762465	837	Lesterer .	συκοφάντης
SYKOFANTIA	bsb10314207	61	Verlekung .	συκοφαντία
SYKOFANTIAN	bsb11762465	1035	Sch	συκοφαντίαν
SYKOFANTICOS	bsb11762465	836	Lesterlich .	συκοφαντικῶς
SYKOFANTIKOS	bsb11762465	836	Lesterlich .	συκοφαντικῶς
SYKOFANTISMA	bsb11762465	836	Lefterung .	συκοφαντισμα
SYKOFANTON	bsb11762465	836	Låsterig .	συκοφαντῶν
SYKON	bsb11762465	444	Feige .	σύκον
SYKOPHANTEIN	bsb11762465	836	efle	συκοφαντεῖν
SYKOPHANTES	bsb11762465	837	Lesterer .	συκοφάντης
SYKOPHANTIA	bsb10314207	61	Verlekung .	συκοφαντία
SYKOPHANTIAN	bsb11762465	1035	Sch	συκοφαντίαν
SYKOPHANTON	bsb11762465	836	Låsterig .	συκοφαντῶν
SYKOPRIDES	bsb11762465	539	Ceigig .	συκοπρίδης
SYKOSIS	bsb11762465	445	Feigwark .	σύκωσις
SYKOSMIA	bsb11762465	943	Ordnung .	σύκοσμία
SYLA	bsb11762465	383	Enthalten / meiden .	σύλα
SYLABEIA	bsb11762465	618	Pietas erga Deos , religio .	συλάβεια
SYLABEIAS	bsb11762465	894	Mi	συλαβείας
SYLABES	bsb11762465	395	Er	συλαβής
SYLABOS	bsb11762465	511	Gar fleissig .	σὐλαβῶς
SYLAM	bsb10314207	90	Vimbfaffen .	συλαμ-
SYLAXEIPAS	bsb10314207	58	Ve	συλαξείπας
SYLAZEITHAI	bsb11762465	64	Item .	συλάζειθαι
SYLEMA	bsb11762465	954	Pfeiler .	σύλημα
SYLICA	bsb10314207	72	Verschonen .	συλικά
SYLIKA	bsb10314207	72	Verschonen .	συλικά
SYLLABE	bsb11762465	171	Begreiffung .	συλλαβή
SYLLABOLOS	bsb11762465	836	Lesterlich .	σύλλαβόλως
SYLLAM	bsb11762465	171	Be	συλλαμ-
SYLLAMBANEIN	bsb11762465	433	Fahen .	συλλαμβάνειν
SYLLAMBAUEI	bsb11762465	689	ke handel .	συλλαμβαύει
SYLLAMBAUEIN	bsb11762465	533	Gefangen nemen .	συλλαμβαύειν
SYLLAMBAYEI	bsb11762465	689	ke handel .	συλλαμβαύει
SYLLAMBAYEIN	bsb11762465	533	Gefangen nemen .	συλλαμβαύειν
SYLLE	bsb11762465	123	Au	συλλέ-
SYLLEB	bsb11762465	812	Ku	συλλήβ
SYLLEBDEN	bsb11762465	322	greiffen .	συλλήβδην
SYLLEBDIO	bsb11762465	296	Da	συλλήβδίω
SYLLEGEAZ	bsb11762465	123	Au	συλλέγεαζ
SYLLEGESTHAI	bsb11762465	1016	Samlen .	συλλέγεσθαι
SYLLEGON	bsb10314207	249	Zusammen binden	συλλέγον
SYLLEMA	bsb11762465	1016	Samlung .	σύλλημα
SYLLEXE	bsb11762465	805	bringen .	συλλέξη
SYLLEXEI	bsb11762465	786	Knechte annemen .	συλλέξει
SYLLEXIS	bsb11762465	1016	Samlung .	σύλλεξις
SYLLIBON	bsb11762465	1018	Saum .	σύλλιβον
SYLLOES	bsb11762465	346	Ed	σύλλοὴς
SYLLOGIS	bsb11762465	141	Ausrechnung .	συλλογισ
SYLLOGISES	bsb11762465	141	Ausrechnung .	συλλογίσης
SYLLOGISMOS	bsb11762465	197	Beschließ red .	συλλογισμός
SYLLOGIZE	bsb11762465	361	dencken vnd folgen .	συλλογίζε
SYLLOGIZEIN	bsb11762465	141	fen .	συλλογίζειν
SYLLOGO	bsb11762465	761	Junge Schüler .	σύλλογο
SYLLOGOS	bsb11762465	872	Me	σύλλογος
SYLLUENOU	bsb11762465	345	Edel .	συλλύενου
SYLLUENU	bsb11762465	345	Edel .	συλλύενου
SYLLUSIA	bsb10314207	79	Verwandtschafft .	συλλύσια
SYLLYENOU	bsb11762465	345	Edel .	συλλύενου
SYLLYENU	bsb11762465	345	Edel .	συλλύενου
SYLLYSIA	bsb10314207	79	Verwandtschafft .	συλλύσια
SYLN	bsb11762465	433	Fahen .	σύλν
SYLO	bsb11762465	847	Loben .	σύλο
SYLOGEEIN	bsb11762465	190	Be	συλογέειν
SYLOGEMA	bsb11762465	1081	Segen .	σύλόγημα
SYLOGIA	bsb11762465	847	Lob .	συλογία
SYLOGIAS	bsb11762465	509	Gabe .	συλογίας
SYLOGION	bsb11762465	847	Lob .	συλόγιον
SYLUS	bsb11762465	124	Auffrecht .	συλὺς
SYLYS	bsb11762465	124	Auffrecht .	συλὺς
SYMA	bsb11762465	668	Heimlich gemach .	σύμα
SYMAEI	bsb11762465	1001	walken .	συμάει-
SYMATHES	bsb11762465	835	Lehrhafftig .	σὐμαθής
SYMBA	bsb11762465	656	Ha	συμβά
SYMBAINEI	bsb11762465	412	Es	συμβαίνει
SYMBAINEIN	bsb10314207	184	Wi	συμβαίνειν
SYMBAINF	bsb11762465	167	Begibt .	συμβαίνφ
SYMBAINOI	bsb11762465	624	Go	συμβαίνοι
SYMBAINON	bsb11762465	434	Fall / Zufellig ding .	συμβαίνον
SYMBAINPH	bsb11762465	167	Begibt .	συμβαίνφ
SYMBALLEAZ	bsb10314207	243	ehren .	συμβαλλεαζ
SYMBALLEIN	bsb10314207	56	Vergleichen .	συμβάλλειν
SYMBALLONTAI	bsb11762465	301	De	συμβάλλονται
SYMBALOUTAS	bsb10314207	246	Zu Raht gehen .	συμβαλούτας
SYMBALUTAS	bsb10314207	246	Zu Raht gehen .	συμβαλούτας
SYMBAN	bsb10314207	85	Vielleicht .	συμβάν
SYMBASIS	bsb11762465	184	Bequemligkeit .	σύμβασις
SYMBATO	bsb11762465	445	Feindlich .	σύμβατο
SYMBELIA	bsb10314207	3	Tagleistung .	συμβελία
SYMBELOS	bsb11762465	976	Rahtschlagen .	συμβελώς
SYMBG	bsb11762465	314	Raht geben .	συμβγ
SYMBIBASIS	bsb10314207	102	Vn	συμβίβασις
SYMBIBAZEIN	bsb11762465	179	Bekrefftigen .	συμβιβάζειν
SYMBION	bsb11762465	587	Florentiſſimum efle .	συμβιῶν
SYMBIOS	bsb11762465	486	Freunde .	σύμβιος
SYMBIOTO	bsb11762465	278	Burschgesell .	συμβίωτο
SYMBO	bsb11762465	1065	Schuch .	σύμβο-
SYMBOETHEIN	bsb11762465	678	He	συμβοηθείν
SYMBOLAI	bsb11762465	689	Hirnschale .	συμβολαί
SYMBOLAIA	bsb11762465	656	Handeln .	συμβόλαια
SYMBOLAION	bsb10314207	43	Ve	συμβόλαιον
SYMBOLE	bsb11762465	1028	Scharmüşel .	συμβολή
SYMBOLEN	bsb10314207	246	Zu Raht gehen .	συμβολήν
SYMBOLON	bsb11762465	851	wort .	σύμβολον
SYMBOLOUCAS	bsb10314207	246	Zu Raht nemen .	συμβολούκας
SYMBOLOUEIN	bsb10314207	246	Zu Raht gehen .	συμβολούειν
SYMBOLOUKAS	bsb10314207	246	Zu Raht nemen .	συμβολούκας
SYMBOLOUSIS	bsb10314207	3	Tagleistung .	συμβόλουσις
SYMBOLUCAS	bsb10314207	246	Zu Raht nemen .	συμβολούκας
SYMBOLUEIN	bsb10314207	246	Zu Raht gehen .	συμβολούειν
SYMBOLUKAS	bsb10314207	246	Zu Raht nemen .	συμβολούκας
SYMBOLUSIS	bsb10314207	3	Tagleistung .	συμβόλουσις
SYMBULOUONTO	bsb11762465	133	Aus deinem Raht .	συμβυλούοντο
SYMBULUONTO	bsb11762465	133	Aus deinem Raht .	συμβυλούοντο
SYMBYLOUONTO	bsb11762465	133	Aus deinem Raht .	συμβυλούοντο
SYMBYLUONTO	bsb11762465	133	Aus deinem Raht .	συμβυλούοντο
SYMECES	bsb11762465	551	Gerad .	σύμήκης
SYMEGETHES	bsb10314207	225	Be	συμεγέθης
SYMEILICTOS	bsb10314207	76	Verſönig .	σύμείλικτος
SYMEILIKTOS	bsb10314207	76	Verſönig .	σύμείλικτος
SYMEKES	bsb11762465	551	Gerad .	σύμήκης
SYMETABOLO	bsb10314207	156	Wanckelbar .	συμετάβολο
SYMFASIS	bsb11762465	179	Bekrefftigen .	σύμφασις
SYMFE	bsb11762465	174	Beyfallen .	συμφέ-
SYMFEREI	bsb11762465	731	legen seyn .	συμφέρει
SYMFEREIN	bsb10314207	87	Vi	συμφέρειν
SYMFERETO	bsb11762465	426	Es	συμφερέτω
SYMFERON	bsb10314207	87	Vi	συμφέρον
SYMFERONTA	bsb11762465	253	versehen .	συμφέροντα
SYMFERONTON	bsb11762465	731	legen seyn .	συμφερόντων
SYMFERONTOS	bsb11762465	407	Er	συμφερόντως
SYMFO	bsb10314207	85	vnterworffen sein .	συμφο
SYMFOI	bsb11762465	486	Freunde .	συμφοι
SYMFONEEIN	bsb10314207	251	Zu	συμφωνέειν
SYMFONESIS	bsb10314207	81	Verwilligung .	συμφώνησις
SYMFONIA	bsb10314207	81	Verwilligung .	συμφωνία
SYMFORA	bsb11762465	642	Gros vnglück .	συμφορά
SYMFORAE	bsb11762465	803	Kr	συμφοραή
SYMFORAI	bsb11762465	361	Inferrealicui malum .	συμφοραί
SYMFORAIS	bsb10314207	85	vnterworffen sein .	συμφοραϊς
SYMFORAN	bsb10314207	120	Vnglück haben .	συμφορὰν
SYMFORAS	bsb10314207	120	Vnglück haben .	συμφορας
SYMFORAU	bsb11762465	749	fahr bringen .	συμφοραύ
SYMFORAY	bsb11762465	749	fahr bringen .	συμφοραύ
SYMFOREEIN	bsb10314207	252	Acker .	συμφορέειν
SYMFORES	bsb11762465	803	Kr	συμφορές
SYMFORIS	bsb11762465	749	In	συμφορῖς
SYMFORON	bsb10314207	120	Vnglück haben .	συμφορῶν
SYMFOUAN	bsb11762465	745	vnd weinen .	συμφουὰν
SYMFRADMON	bsb11762465	975	Rahtgeber .	συμφράδμων
SYMFRASIS	bsb10314207	195	3 Item :	σύμφρασις
SYMFRON	bsb11762465	460	Fürsichtig .	σύμφρων
SYMFUAN	bsb11762465	745	vnd weinen .	συμφουὰν
SYMFUES	bsb11762465	99	Angeboren freund .	συμφυής
SYMFUETHAI	bsb10314207	252	Acker .	συμφύεθαι
SYMFULITES	bsb10314207	171	We	συμφυλίτης
SYMFYES	bsb11762465	99	Angeboren freund .	συμφυής
SYMFYETHAI	bsb10314207	252	Acker .	συμφύεθαι
SYMFYLITES	bsb10314207	171	We	συμφυλίτης
SYMLMOS	bsb11762465	138	Au	σύμλμῶς
SYMLUSIA	bsb11762465	839	Liebe .	σύμλύσια
SYMLYSIA	bsb11762465	839	Liebe .	σύμλύσια
SYMMACHIA	bsb11762465	715	Hülffe .	συμμαχία
SYMMACHIAN	bsb11762465	547	Gemeinschafft .	συμμαχίαν
SYMMACHIDES	bsb11762465	356	Eidtgenof .	συμμαχίδες
SYMMACHOS	bsb11762465	418	Es	σύμμαχος
SYMMECHAN	bsb11762465	1027	Jtem :	σύμμήχαν
SYMMETRIA	bsb11762465	864	Maffe . 12	συμμετρία
SYMMETROS	bsb11762465	864	Ma	συμμετρως
SYMMI	bsb11762465	1045	Sch	συμμί-
SYMMIXAI	bsb11762465	771	Ke	συμμίξαι
SYMMTHUEIN	bsb11762465	409	Erwarten .	συμμθύειν
SYMMTHYEIN	bsb11762465	409	Erwarten .	συμμθύειν
SYMOGLOUMA	bsb10314207	3	Tagleistung .	συμόγλούμα
SYMOGLUMA	bsb10314207	3	Tagleistung .	συμόγλούμα
SYMORFOS	bsb11762465	713	Hubsch / Schön .	σύμορφος
SYMORPHOS	bsb11762465	713	Hubsch / Schön .	σύμορφος
SYMP	bsb11762465	434	Fall / Zufellig ding .	συμπ-
SYMPAN	bsb11762465	131	schlagen .	Σύμπαν
SYMPANPO	bsb11762465	81	vnterworffen .	σύμπανπὸ
SYMPANTA	bsb11762465	80	Alles / alle ding .	σύμπαντα
SYMPAREICES	bsb10314207	42	tretten .	συμπαρεῖκες
SYMPAREIKES	bsb10314207	42	tretten .	συμπαρεῖκες
SYMPAREINAI	bsb11762465	504	Fu	συμπαρεῖναι
SYMPATHEIN	bsb11762465	218	Bewilligen .	συμπαθεῖν
SYMPE	bsb10314207	93	Vmbwelken .	συμπε
SYMPEGNENAI	bsb10314207	250	Zusammen hefften .	συμπηγνῆναι
SYMPEGNUEIN	bsb11762465	501	Jügen .	συμπηγνύειν
SYMPEGNUNAI	bsb11762465	492	Frieren .	συμπηγνύναι
SYMPEGNYEIN	bsb11762465	501	Jügen .	συμπηγνύειν
SYMPEGNYNAI	bsb11762465	492	Frieren .	συμπηγνύναι
SYMPEIFORA	bsb11762465	537	Gehorsam .	συμπειφορά
SYMPEIPHORA	bsb11762465	537	Gehorsam .	συμπειφορά
SYMPHASIS	bsb11762465	179	Bekrefftigen .	σύμφασις
SYMPHE	bsb11762465	174	Beyfallen .	συμφέ-
SYMPHEREI	bsb11762465	731	legen seyn .	συμφέρει
SYMPHEREIN	bsb10314207	87	Vi	συμφέρειν
SYMPHERETO	bsb11762465	426	Es	συμφερέτω
SYMPHERON	bsb10314207	87	Vi	συμφέρον
SYMPHERONTA	bsb11762465	253	versehen .	συμφέροντα
SYMPHERONTON	bsb11762465	731	legen seyn .	συμφερόντων
SYMPHERONTOS	bsb11762465	407	Er	συμφερόντως
SYMPHO	bsb10314207	85	vnterworffen sein .	συμφο
SYMPHOI	bsb11762465	486	Freunde .	συμφοι
SYMPHONEEIN	bsb10314207	251	Zu	συμφωνέειν
SYMPHONESIS	bsb10314207	81	Verwilligung .	συμφώνησις
SYMPHONIA	bsb10314207	81	Verwilligung .	συμφωνία
SYMPHORA	bsb11762465	642	Gros vnglück .	συμφορά
SYMPHORAE	bsb11762465	803	Kr	συμφοραή
SYMPHORAI	bsb11762465	361	Inferrealicui malum .	συμφοραί
SYMPHORAIS	bsb10314207	85	vnterworffen sein .	συμφοραϊς
SYMPHORAN	bsb10314207	120	Vnglück haben .	συμφορὰν
SYMPHORAS	bsb10314207	120	Vnglück haben .	συμφορας
SYMPHORAU	bsb11762465	749	fahr bringen .	συμφοραύ
SYMPHORAY	bsb11762465	749	fahr bringen .	συμφοραύ
SYMPHOREEIN	bsb10314207	252	Acker .	συμφορέειν
SYMPHORES	bsb11762465	803	Kr	συμφορές
SYMPHORIS	bsb11762465	749	In	συμφορῖς
SYMPHORON	bsb10314207	120	Vnglück haben .	συμφορῶν
SYMPHOUAN	bsb11762465	745	vnd weinen .	συμφουὰν
SYMPHRADMON	bsb11762465	975	Rahtgeber .	συμφράδμων
SYMPHRASIS	bsb10314207	195	3 Item :	σύμφρασις
SYMPHRON	bsb11762465	460	Fürsichtig .	σύμφρων
SYMPHUAN	bsb11762465	745	vnd weinen .	συμφουὰν
SYMPHUES	bsb11762465	99	Angeboren freund .	συμφυής
SYMPHUETHAI	bsb10314207	252	Acker .	συμφύεθαι
SYMPHULITES	bsb10314207	171	We	συμφυλίτης
SYMPHYES	bsb11762465	99	Angeboren freund .	συμφυής
SYMPHYETHAI	bsb10314207	252	Acker .	συμφύεθαι
SYMPHYLITES	bsb10314207	171	We	συμφυλίτης
SYMPI	bsb11762465	771	Ke	συμπί
SYMPIPLEIN	bsb11762465	749	In	συμπίπλειν
SYMPIPTEIN	bsb11762465	1045	Sch	συμπίπτειν
SYMPITOLAN	bsb11762465	541	Ge	συμπίτολαν
SYMPLECEIN	bsb10314207	249	Zusammen binden	συμπλέκειν
SYMPLEKEIN	bsb10314207	249	Zusammen binden	συμπλέκειν
SYMPLOCE	bsb10314207	44	fung .	συμπλοκή
SYMPLOKE	bsb10314207	44	fung .	συμπλοκή
SYMPLOMA	bsb11762465	434	Fall .	σύμπλωμα
SYMPNEEIN	bsb10314207	251	Zu	συμπνέειν
SYMPNOIAS	bsb11762465	368	Ei	σύμπνοιας
SYMPO	bsb10314207	239	: Zu gaste laden .	συμπό
SYMPODEGEIN	bsb11762465	502	Su	συμποδηγεῖν
SYMPODIZEIN	bsb10314207	66	Verpflichten .	συμποδίζειν
SYMPOSION	bsb10314207	218	Zech .	συμπόσιον
SYMPRIA	bsb11762465	62	Abkauffen .	συμπρία-
SYMPTOMA	bsb11762465	60	Abfall .	σύμπτωμα
SYMTHMEIS	bsb11762465	360	len .	σύμθμείς
SYMTHMES	bsb11762465	645	Gütig	συμθμὴς
SYMTHMIDON	bsb10314207	220	lein .	σύμθμίδων
SYMTHUEIA	bsb11762465	646	Gunst .	σύμθύεια
SYMTHYEIA	bsb11762465	646	Gunst .	σύμθύεια
SYNA	bsb10314207	3	Tag leisten ,	συνά
SYNACHTHOMAI	bsb11762465	729	mit deinem Elend .	συνάχθομαι
SYNADON	bsb10314207	36	Vb	συνάδων
SYNAFE	bsb10314207	249	Gall.conioinct , allié.vni .	συναφή
SYNAFEIAS	bsb11762465	502	M Fug .	συνάφειας
SYNAFEIS	bsb10314207	249	Zusammen gefügt .	συναφείς
SYNAGAGEIN	bsb11762465	805	newren .	συναγαγεῖν
SYNAGCHA	bsb11762465	653	Halpzepfflein .	συνάγχα
SYNAGCHE	bsb11762465	1127	kens .	συνάγχη
SYNAGEIN	bsb11762465	489	Conciliare amorem .	συνάγειν
SYNAGOGION	bsb11762465	859	Cena collatitia , collecta ,	συναγώγιον
SYNAGON	bsb10314207	250	Corradere , confricare .	συνάγον
SYNAGONIZEAS	bsb11762465	504	Fu	συναγωνίζεας
SYNAGONIZIAS	bsb10314207	42	tretten .	συναγωνιζιάς
SYNAGOROU	bsb11762465	177	Beystehen .	συναγορού
SYNAGORU	bsb11762465	177	Beystehen .	συναγορού
SYNAINEON	bsb10314207	81	Verwilligen .	συναινέων
SYNALLA	bsb10314207	80	Verwechslung .	συνάλλα
SYNALLEAZ	bsb10314207	41	Vherziehen .	συνάλλεαζ
SYNANCHA	bsb11762465	653	Halpzepfflein .	συνάγχα
SYNANCHE	bsb11762465	1127	kens .	συνάγχη
SYNANTON	bsb11762465	383	lauffen .	συναντῶν
SYNAPHE	bsb10314207	249	Gall.conioinct , allié.vni .	συναφή
SYNAPHEIAS	bsb11762465	502	M Fug .	συνάφειας
SYNAPHEIS	bsb10314207	249	Zusammen gefügt .	συναφείς
SYNAPLEOTHAI	bsb11762465	1048	Schlagen .	συνάπλεοθαι
SYNAPTEIN	bsb10314207	250	Zusammen leimen .	συνάπτειν
SYNAPTON	bsb11762465	501	Jügen .	συνάπτον
SYNARANEAS	bsb11762465	865	Maulbeerbawm .	συναρανέας
SYNARAPAN	bsb11762465	755	Irgends anstoffen .	συναράπαν
SYNARAS	bsb11762465	442	Fa	συναράς-
SYNARATION	bsb11762465	105	Anstoffen	συναράτιον
SYNARATLEIN	bsb10314207	24	Tringen .	συναράτλειν
SYNARATTEIN	bsb10314207	250	Zusammen ordnen .	συναράττειν
SYNARMOZEIN	bsb10314207	36	Vb	συναρμόζειν
SYNARPIZEIN	bsb10314207	236	chataph chap	συναρπίζειν
SYNASCESAI	bsb10314207	247	vnd befleiffen .	συνασκῆσαι
