form	volume	scan	headword_ocr	printed
ripa	bsb10314207	84	Vfer / Gcftadt .	ripa
riphuth	bsb11762465	113	Frkney .	riphuth
ripped	bsb11762465	209	Bett machen .	ripped
ritatem	bsb11762465	124	Auffrecht .	ritatem
ritfpah	bsb11762465	428	Estrich / Bodem .	ritfpah
rith	bsb11762465	273	Bundgenossen .	rith
rits	bsb11762465	1031	Schecher .	rits
ritſpa	bsb11762465	788	Kol .	ritſpa
rium	bsb11762465	770	Ke	rium
robh	bsb11762465	650	Hadern .	robh
robheh	bsb11762465	1068	Schüße .	robheh
roborare	bsb10314207	83	Veftigen .	roborare
robore	bsb11762465	1126	Starck seyn .	robore
robur	bsb11762465	354	Eichbaum .	robur
roch	bsb11762465	460	Fürst .	roch
rochabh	bsb10314207	178	Weite .	rochabh
rochel	bsb11762465	656	Ha	rochel
rofch	bsb11762465	97	Anfang ,	rofch
rofchaf	bsb11762465	280	Cankter .	rofchaf
rofchem	bsb11762465	859	Mal / Brandtmal .	rofchem
rofcho	bsb11762465	295	Abrogare leges ..	rofcho
rofen	bsb11762465	866	Ma	rofen
rofeum	bsb11762465	1004	Rose .	rofeum
rogantia	bsb11762465	193	Berhumung .	rogantia
rogare	bsb11762465	125	Auffschieben .	rogare
rogeds	bsb10314207	232	Zitterung .	rogeds
rogen	bsb11762465	75	Affterreder .	rogen
rogus	bsb11762465	1033	Scheiterhauff .	rogus
rohar	bsb10314207	98	Inbetriegligkeit .	rohar
rokeach	bsb11762465	108	Apotecker .	rokeach
rokem	bsb11762465	250	Vord sticker .	rokem
romach	bsb10314207	18	Tolch .	romach
romana	bsb11762465	821	Lateinisch sprach .	Romana
romeh	bsb11762465	1068	Schüße .	romeh
ronchos	bsb11762465	1055	Schnarchen .	ronchos
rongir	bsb11762465	1022	Sch	rongir
rongneure	bsb11762465	66	lichen dings .	rongneure
ronner	bsb11762465	328	Donnern .	ronner
rophe	bsb11762465	114	Arkt .	.rophe
rorah	bsb11762465	834	Lehr .	rorah
rosarium	bsb11762465	1004	Rose .	rosarium
rotare	bsb10314207	91	Vmbkeren ,	rotare
rotch	bsb11762465	662	Haupt .	rotch
roteach	bsb11762465	1031	Schecher .	roteach
roteh	bsb10314207	196	: Will Gott .	roteh
rotfeach	bsb11762465	898	Morder .	rotfeach
rots	bsb11762465	140	Auslesen .	rots
rotséh	bsb10314207	113	Vngern .	rotséh
rotte	bsb10314207	77	Vertilgen .	rotte
rotundus	bsb10314207	142	Volkommen .	rotundus
roulement	bsb10314207	180	Welkung .	roulement
royal	bsb11762465	1019	Sawhirt .	royal
roſcho	bsb11762465	295	Abrogare leges ..	roſcho
ruach	bsb10314207	118	Ongewitter ...	ruach
rude	bsb11762465	156	Barbarisch .	Rude
ruer	bsb11762465	69	Abwerffen .	ruer
ruere	bsb10314207	73	Verschwinden .	ruere
ruina	bsb11762465	60	Abfall .	ruina
ruma	bsb11762465	342	Du	ruma
rumis	bsb11762465	342	Du	rumis
runtur	bsb11762465	902	Måhle .	runtur
rupes	bsb11762465	449	Felf .	rupes
ruptus	bsb11762465	773	Ke	ruptus
rurfum	bsb11762465	695	Hindersich .	rurfum
rurfus	bsb11762465	695	Hindersich .	rurfus
rutabulum	bsb11762465	149	Backofe .	rutabulum
ruth	bsb11762465	483	Freyheit .	ruth
ryads	bsb11762465	808	Kün .	ryads
rytach	bsb11762465	338	Du	rytach
régel	bsb11762465	508	Fußstapffen .	régel
saledah	bsb10314207	257	Zwilling gebeeren .	saledah
saltus	bsb11762465	1121	Sprung .	Saltus
sanare	bsb11762465	667	Heilen .	Sanare
sanctitudo	bsb11762465	667	Heiligkeit .	Sanctitudo
satelles	bsb11762465	331	Drabant .	Satelles
sauffen	bsb10314207	218	Zechen .	Sauffen
scandalum	bsb11762465	391	Ergernis .	scandalum
sceptrum	bsb11762465	1019	Sawhirt .	Sceptrum
scha	bsb11762465	1036	Schekung .	Scha-
schaafcha	bsb11762465	1117	Spielen .	schaafcha
schaar	bsb11762465	69	Achten .	schaar
schaarathar	bsb10314207	38	Vbrig seyn .	schaarathar
schaat	bsb10314207	41	Ve	schaat
schaats	bsb11762465	383	Enthalten / meiden .	schaats
schalmey	bsb10314207	228	Zinn .	Schalmey
schandt	bsb10314207	106	Vnehr .	Schandt
schedlich	bsb10314207	61	Verleken .	Schedlich
scheker	bsb10314207	93	Vmb sonst .	scheker
scheltwort	bsb11762465	1052	Sch	Scheltwort
scheman	bsb11762465	247	Bo	scheman
schemen	bsb11762465	281	chartanotetur .	schemen
schemes	bsb11762465	855	Lüzel oder wenig .	schemes
schen	bsb11762465	862	Mantel .	schen
schon	bsb10314207	206	Wo	Schon
schuk	bsb11762465	523	Gaffe .	schuk
schuſſel	bsb11762465	1068	Schussel .	Schuſſel
scoia	bsb11762465	654	Hammerschlag .	Scoia
scorpion	bsb11762465	1077	Scorpion .	Scorpion
scripura	bsb11762465	1063	Schreibung .	Scripura
second	bsb11762465	95	Ander .	Second
sector	bsb11762465	64	Item .	sector
sein	bsb10314207	19	Tråg sein	sein
semente	bsb10314207	175	Weinmon .	semente
sene	bsb11762465	1072	Schweigen .	Sene-
seulet	bsb11762465	77	Allein .	Seulet
sich	bsb10314207	100	lieben .	sich
simiolus	bsb11762465	75	Affe .	Simiolus
siuan	bsb11762465	877	Mey / Meymonat .	Siuan
sluth	bsb11762465	440	Fa	sluth
socer	bsb11762465	1069	Schwäher .	Socer
soing	bsb11762465	70	Ack	soing
solis	bsb11762465	1109	fchein .	Solis
somme	bsb11762465	1045	Schlaff .	Somme
sommeil	bsb11762465	1045	Schlaff .	sommeil
somnium	bsb10314207	21	Trawm .	Somnium
sona	bsb11762465	985	Regnen .	Sona
sonette	bsb11762465	589	Glocklein .	Sonette
souffler	bsb11762465	767	Kauchen / Blasen .	Souffler
spectare	bsb11762465	1030	Schawen .	Spectare
speculum	bsb11762465	1116	Spiegel .	Speculum
speenferckel	bsb11762465	1019	Saw .	Speenferckel
spiritus	bsb11762465	608	Go	Spiritus
sprache	bsb10314207	245	Zunge .	Sprache
spuma	bsb11762465	1030	Schaum .	Spuma
spwds	bsb11762465	1033	Schellig / wütend ,	spwds
squama	bsb11762465	1066	Schultheiß .	Squama
starck	bsb10314207	65	Vermüglich .	Starck
sterilis	bsb10314207	110	Vnfruchtbarkeit .	Sterilis
stolis	bsb11762465	1063	Sch	stolis
straffen	bsb11762465	1034	Schelten .	straffen
strepitu	bsb10314207	226	Bi	strepitu
stupa	bsb10314207	181	Gall . marchandise .	Stupa
subſternere	bsb10314207	103	Vnterfpreiten .	Subſternere
sudor	bsb11762465	1070	Schweif .	Sudor
surgere	bsb11762465	129	Bette .	Surgere
suſpendere	bsb11762465	679	PORTICE .	Suſpendere
swiperimus	bsb11762465	72	Adder / Nater .	swiperimus
syllogifmus	bsb11762465	141	Ausrechnung .	Syllogifmus
taabh	bsb10314207	209	Wornach streben .	taabh
taabhah	bsb11762465	855	Luft / begierde .	taabhah
taad	bsb10314207	24	Tritt .	taad
taafah	bsb11762465	168	Begierligkeit .	taafah
taah	bsb11762465	68	Abereiten .	taah
taak	bsb11762465	143	Aufruffen .	taak
taam	bsb10314207	65	Vernunfft .	taam
taan	bsb11762465	179	Zeladen .	taan
taanith	bsb11762465	438	Faftung .	taanith
taaphad	bsb11762465	632	Grempelmarckt .	taaphad
taar	bsb11762465	1035	Schermesfer .	taar
taauah	bsb10314207	212	Wundsch .	taauah
tabbaath	bsb11762465	466	Fingerring .	tabbaath
tabbach	bsb11762465	787	Koch .	tabbach
tabbachim	bsb11762465	807	Küchenmeister .	tabbachim
tabbath	bsb11762465	960	Pitschierring .	tabbath
tabbur	bsb11762465	908	Nabel .	tabbur
tabernaculum	bsb11762465	815	Låger .	tabernaculum
tabh	bsb11762465	106	Anzeichnen .	tabh
tabha	bsb11762465	106	An	tabha
tabhah	bsb11762465	1076	Schwillen .	tabhah
tabhar	bsb11762465	661	hauffen bringen .	tabhar
tabhariagar	bsb10314207	249	Zusaminen halten .	tabhariagar
tabhnith	bsb11762465	222	Bildniß .	tabhnith
tabidi	bsb10314207	48	Verdorren .	tabidi
tabim	bsb11762465	61	Götter .	tabim
table	bsb10314207	3	Taffel .	table
tablette	bsb10314207	3	Taffel .	tablette
tabor	bsb11762465	991	Rein .	tabor
tach	bsb11762465	133	Ausbreiten .	tach
tachabh	bsb11762465	249	Bolen .	tachabh
tachah	bsb11762465	1037	Schiessen .	tachah
tachak	bsb10314207	60	Verlachen .	tachak
tachambre	bsb11762465	1047	heleute .	tachambre
tachanabar	bsb11762465	1126	St	tachanabar
tachath	bsb10314207	103	Vaterseßen .	tachath
tachauiiah	bsb11762465	93	Anbetung .	tachauiiah
tachbulah	bsb11762465	846	Liftigkeit .	tachbulah
tachlit	bsb11762465	378	Endt .	tachlit
tachta	bsb11762465	105	Item :	tachta
tachtahor	bsb11762465	670	Hell / Klar .	tachtahor
tachut	bsb11762465	185	Beredtsamkeit .	tachut
tadah	bsb11762465	694	ftellen .	tadah
tafch	bsb10314207	250	Zusammen ordnen .	tafch
tafchal	bsb11762465	391	Ergern .	tafchal
tagio	bsb11762465	950	Pestilenk .	tagio
tahad	bsb11762465	501	Jügen .	tahad
tahal	bsb11762465	490	Frewd haben .	tahal
tahaphuchah	bsb10314207	79	Verwandlung .	tahaphuchah
tahauah	bsb10314207	239	Zu fuß fallen .	tahauah
taho	bsb11762465	895	Mittag .	taho-
tahor	bsb10314207	96	Vnbefleckt .	tahor
taiid	bsb11762465	1115	Speiß .	taiid
taiim	bsb11762465	508	Fu	taiim
tailler	bsb11762465	62	Ab .	tailler
taiph	bsb11762465	1049	Schleyer .	taiph
taka	bsb10314207	26	Trommeten .	taka
takoa	bsb10314207	25	Trommet / Posaun .	takoa
tala	bsb11762465	693	Hincken .	tala
talach	bsb11762465	1033	tich Gemach .	talach
talaffio	bsb11762465	704	Hochzeit gesang .	talaffio
talah	bsb11762465	95	Item .	talah
talal	bsb11762465	162	Bedecken .	talal
taleh	bsb11762465	816	Lamb .	taleh
tali	bsb11762465	83	Also .	tali
tallioth	bsb10314207	215	Zan .	tallioth
talu	bsb11762465	470	Flecket .	talu
talui	bsb10314207	255	Zweiffelhafftig .	talui
tamach	bsb10314207	104	Vn	tamach
tamad	bsb11762465	101	Anhangen .	tamad
tamah	bsb10314207	124	Vnlauterfeit .	tamah
tamam	bsb10314207	82	Verwundern .	tamam
taman	bsb10314207	43	Ve	taman
tame	bsb11762465	341	Durstig .	tame
tamid	bsb11762465	1133	St	tamid
tamim	bsb10314207	96	Vnbefleckt .	tamim
tammereth	bsb11762465	115	Aft / Zweig .	tammereth
tamorph	bsb11762465	693	Hinde .	tamorph
tamuds	bsb11762465	253	Brachmon .	tamuds
tamun	bsb11762465	668	Heimlich .	tamun
tanah	bsb11762465	107	An	tanah
tandis	bsb11762465	83	M	tandis
tannin	bsb11762465	331	Drach .	tannin
tannur	bsb11762465	149	Backofe .	tannur
tantum	bsb11762465	665	Hefen .	tantum
tanugim	bsb10314207	208	Wollüftc .	tanugim
tapah	bsb11762465	409	Erwarten .	tapah
tapaph	bsb11762465	119	Au	tapaph
tapas	bsb11762465	433	Fahen .	tapas
tapdalah	bsb11762465	476	Flieffen .	tapdalah
taph	bsb10314207	223	Zerſtümpelen .	taph
taphach	bsb11762465	247	Bo	taphach
taphah	bsb11762465	1030	Schawen .	taphah
taphaph	bsb11762465	274	Bu	taphaph
taphar	bsb11762465	475	Flicken .	taphar
taphas	bsb11762465	171	Be	taphas
taphatch	bsb11762465	448	Feift werden .	taphatch
taphel	bsb11762465	101	Anhangen .	taphel
taphia	bsb11762465	792	Kot / Dreck .	taphia
taphiah	bsb11762465	332	Dreck .	taphiah
taphor	bsb11762465	881	linde .	taphor
taphorice	bsb10314207	165	Wegreifen .	taphorice
tapir	bsb11762465	243	Bork .	tapir
tappachath	bsb11762465	937	Delkrug .	tappachath
tappak	bsb10314207	255	Zw	tappak
tappuach	bsb11762465	107	Apffel .	tappuach
tappuchim	bsb11762465	937	Depffel .	tappuchim
taraath	bsb11762465	143	Auffak .	taraath
tarabh	bsb11762465	259	Brennen .	tarabh
tarach	bsb11762465	164	Bedürffen .	tarach
tarafar	bsb11762465	566	Geftalten .	tarafar
tarah	bsb10314207	181	Werffen .	tarah
tarar	bsb11762465	93	Amptman .	tarar
tarbit	bsb10314207	209	Wucher .	tarbit
tard	bsb11762465	146	Aufstoffen .	tard
tarde	bsb11762465	1045	Schlaff .	tarde
tare	bsb10314207	38	Vb	tare
tarebbeth	bsb10314207	212	Wundmal .	tarebbeth
tari	bsb11762465	358	Eilen .	tari
tarim	bsb11762465	632	Grempelmarckt .	tarim
tarua	bsb11762465	144	Auffeniger .	tarua
tate	bsb10314207	60	Verkündigen ,	tate
tath	bsb10314207	222	Ze	tath
tatis	bsb11762465	1000	mawr .	tatis
tator	bsb11762465	834	Vnderweiser .	tator
tats	bsb10314207	223	Zerschleiffen .	tats
tatus	bsb11762465	704	Hochwirdig .	tatus
tauah	bsb11762465	920	Neen .	tauah
tauech	bsb11762465	888	Mittel .	tauech
taurinus	bsb11762465	935	Ochf .	taurinus
tauth	bsb11762465	756	Irrthumb .	tauth
tchoin	bsb11762465	62	Abgrund .	tchoin
teat	bsb10314207	226	Ziegel .	teat
teba	bsb11762465	435	Farb	teba
tebel	bsb10314207	179	Welt .	tebel
tebhah	bsb11762465	778	Kift / Kaft / Truhe .	tebhah
tebhel	bsb11762465	269	Bubenstück .	tebhel
tebhen	bsb11762465	1146	Stuppel .	tebhen
tebhuna	bsb11762465	506	Fürſichtigkeit .	tebhuna
tebhurah	bsb10314207	75	Aftligere lapidum imbri .	tebhurah
tebi	bsb11762465	984	Rehe / Rchebock .	tebi
tebuah	bsb11762465	496	Frucht an Korn .	tebuah
tech	bsb11762465	339	Dürrhcie .	tech
techiach	bsb11762465	781	Klarheit .	techiach
techillah	bsb11762465	97	Anfang ,	techillah
techillath	bsb10314207	144	Vo	techillath
techinnah	bsb11762465	225	1 Bitt .	techinnah
techna	bsb11762465	810	Kunst .	techna
technfuci	bsb11762465	214	Betriegligkeit .	technfuci
techok	bsb10314207	61	Verlachung .	techok
tecte	bsb11762465	668	Aduerbialiter .	tecte
tectum	bsb11762465	663	Hauß	tectum
tedaka	bsb11762465	222	Billigkeit .	tedaka
tefchurah	bsb11762465	509	Gabe .	tefchurah
tegard	bsb11762465	1083	Se	tegard
tegere	bsb10314207	43	Ve	tegere
teha	bsb11762465	357	Eigenschafft .	teha
tehiecor	bsb10314207	27	Truncken .	tehiecor
tehilla	bsb11762465	1032	Schein .	tehilla
tehillah	bsb11762465	577	Glank / Schein .	tehillah
tela	bsb10314207	156	Wand .	tela
telaah	bsb11762465	385	C. Labor , & labosudor	telaah
telem	bsb11762465	71	Ack	telem
teli	bsb11762465	1074	Schwerdt .	teli
telum	bsb11762465	328	Stral .	telum
temah	bsb10314207	62	Vermacklung .	temah
temnere	bsb11762465	929	Nichtachten .	temnere
tempeftate	bsb10314207	254	Zu 1	tempeftate
temperare	bsb10314207	64	Vermischen .	temperare
temperies	bsb11762465	882	Mischung .	temperies
tempore	bsb10314207	266	Im Herbste .	tempore
temporis	bsb10314207	180	Wenn .	temporis
temps	bsb11762465	404	Erndt .	temps
tempus	bsb11762465	134	Au	tempus
temu	bsb10314207	40	wechsel .	temu-
temulentus	bsb11762465	1018	Sa	temulentus
temunah	bsb11762465	222	Bildniß .	temunah
temurah	bsb11762465	379	Enderung .	temurah
tenant	bsb11762465	105	Anstoffig / Nahe .	tenant
tendere	bsb11762465	436	Fahren .	tendere
tene	bsb11762465	789	Korb .	tene
tenebrarum	bsb11762465	670	He	tenebrarum
tenebres	bsb11762465	466	Finsterniß	tenebres
tenebrio	bsb11762465	268	Bub / Lecker .	tenebrio
tenens	bsb11762465	364	Eingedenck .	tenens
tenere	bsb11762465	650	Haben .	tenere
teneri	bsb10314207	255	Zw	teneri
tenet	bsb11762465	772	Ketten .	tenet
tenir	bsb11762465	101	Anhangen .	tenir
tentator	bsb10314207	77	Versucher .	Tentator
tentiam	bsb11762465	552	Ge	tentiam
tentione	bsb10314207	255	Zweiffelhafftig .	tentione
tentum	bsb11762465	872	Menlich scham .	tentum
tenuah	bsb11762465	217	Be	tenuah
tenubhah	bsb11762465	496	Frucht an Korn .	tenubhah
tenue	bsb10314207	206	Vellus	Tenue
tenuem	bsb11762465	337	Dunne machen .	tenuem
tenumah	bsb11762465	1045	Schlaff .	tenumah
tepardea	bsb11762465	495	Frosch .	tepardea
tephilah	bsb11762465	225	1 Bitt .	tephilah
terare	bsb11762465	1072	Item .	terare
tere	bsb10314207	148	Vorkommen .	tere
terent	bsb10314207	218	Zechen .	Terent
tereph	bsb11762465	231	Bladt .	tereph
terephah	bsb11762465	976	Raub .	terephah
terere	bsb11762465	1117	Spielen .	terere
teres	bsb11762465	243	Bork .	teres
teretether	bsb11762465	797	Krank .	teretether
terga	bsb11762465	1093	Si	terga
tergeremark	bsb10314207	201	Wischen . 1	tergere.mark
termittere	bsb11762465	122	Au	termittere
terra	bsb10314207	179	Welt .	terra
terram	bsb11762465	925	Nider werffen .	terram
terre	bsb11762465	69	Abwerffen .	terre
terrenum	bsb11762465	448	Feldt .	terrenum
terrigen	bsb11762465	873	Menschen .	terrigen
teruah	bsb11762465	325	dingen .	teruah
teruphah	bsb11762465	113	Frkney .	teruphah
teta	bsb11762465	771	Keren .	teta
teuachah	bsb11762465	561	Geschrey .	teuachah
texere	bsb11762465	694	ftellen .	texere
teſchubhah	bsb11762465	997	Rew .	teſchubhah
tfallachath	bsb11762465	1068	Schussel .	tfallachath
tfarar	bsb11762465	223	Binden .	tfarar
tfcbh	bsb11762465	385	C. Labor , & labosudor	tfcbh
tfchl	bsb11762465	408	Erstattung .	tfchl
tfechok	bsb11762465	1035	Scherk .	tfechok
tfimeah	bsb11762465	340	Durst .	tfimeah
tfon	bsb11762465	1023	Schaffhirt .	tfon
tforah	bsb11762465	144	Auffeniger .	tforah
thaa	bsb11762465	168	Begierligkeit .	thaa-
thaah	bsb11762465	445	Feilen / oder Irren .	thaah
thach	bsb11762465	143	Aufrupffen .	thach
thachak	bsb11762465	1117	Spielen .	thachak
thaha	bsb10314207	49	Verenderung .	thaha-
thahal	bsb11762465	390	Erfrewet werden .	thahal
thai	bsb11762465	741	Jeger / Weidman .	thai
tham	bsb11762465	438	Fasten .	tham
thamid	bsb11762465	501	Fügung .	thamid
than	bsb10314207	56	Vergunnen .	than
thana	bsb10314207	236	Zuchtig sein .	thana
thaphalat	bsb11762465	994	Ne	thaphalat
thaphon	bsb11762465	930	Nortostwinde .	thaphon
thar	bsb10314207	11	Th	thar
that	bsb11762465	258	Brechen .	that
thea	bsb11762465	526	Gebetr .	thea-
thebu	bsb11762465	785	Klug / Wikig .	thebu
thechukah	bsb11762465	108	Ap	thechukah
theda	bsb11762465	425	wird .	theda
theenah	bsb11762465	444	Felgenbawm .	theenah
theenim	bsb11762465	444	Feige .	theenim
thefch	bsb11762465	895	Mörser .	thefch
thefehubah	bsb10314207	185	Widerkehrung .	thefehubah
theleth	bsb11762465	1004	Ro	theleth
theli	bsb11762465	791	Ko	theli
them	bsb11762465	626	Gold .	them
themed	bsb11762465	501	Fügung .	themed
then	bsb11762465	1069	Schwager .	then
thephirah	bsb10314207	226	Bi	thephirah
theſchubha	bsb11762465	278	Eusse .	theſchubha
thir	bsb11762465	1142	Strom .	thir
this	bsb11762465	369	Einschencker .	this
thoanah	bsb11762465	102	Anleitung .	thoanah
thoch	bsb11762465	846	List .	thoch
thom	bsb10314207	72	Verschlindung .	thom
thor	bsb11762465	823	Lautter .	thor
thoth	bsb11762465	922	garn .	thoth
thresor	bsb11762465	1029	Schak .	thresor
thron	bsb10314207	37	Vb	thron
thuraria	bsb11762465	978	Rauchfaf .	thuraria
thus	bsb11762465	232	Bleich .	thus
tiach	bsb11762465	709	Ho	tiach
tibh	bsb11762465	969	Probst .	tibh
tica	bsb10314207	5	Za	tica
ticam	bsb10314207	131	Vnsinnig .	ticam
ticha	bsb10314207	11	Thal .	ticha
tichri	bsb11762465	681	De	tichri
ticipem	bsb11762465	650	Haben .	ticipem
ticulus	bsb11762465	713	Hügel / Rein .	ticulus
tidhar	bsb10314207	88	bawm / Rustbawm .	tidhar
tieniuth	bsb11762465	1025	Scham / Zucht .	tieniuth
tignificare	bsb11762465	146	Aufweisen .	tignificare
tignum	bsb11762465	529	Gebunden balcken .	tignum
tignus	bsb11762465	529	Gebunden balcken .	tignus
tihar	bsb11762465	991	Reinigen .	tihar
tikken	bsb11762465	189	Be	tikken
tikuah	bsb11762465	1058	Schnur .	tikuah
tikual	bsb11762465	433	Fadem .	tikual
tille	bsb11762465	72	Adel .	tille
tiltel	bsb10314207	73	Verseken .	tiltel
time	bsb11762465	207	Be	time
timmahon	bsb11762465	407	Erstarrung .	timmahon
timme	bsb10314207	62	Vermackeln .	timme
tinah	bsb10314207	122	Vngunst .	tinah
tinentia	bsb11762465	773	Keuschheit .	tinentia
tingere	bsb11762465	1006	Rot ferben .	tingere
tinnah	bsb11762465	770	Kelte .	tinnah
tinno	bsb10314207	3	Tachrinnen .	tinno-
tiofus	bsb11762465	345	Edelgestein .	tiofus
tion	bsb11762465	1022	Schaff .	tion
tione	bsb10314207	72	Verschonen .	tione
tionis	bsb11762465	777	Kirchweihe .	tionis
tipharah	bsb11762465	350	Ehr .	tipharah
tippa	bsb10314207	41	Vherziehen .	tippa
tippah	bsb10314207	56	Vergülden .	tippah
tippefch	bsb11762465	879	Mesten .	tippefch
tipporten	bsb11762465	916	vnd Thieren .	tipporten
tirah	bsb10314207	182	Wespe .	tirah
tire	bsb10314207	72	Verschlinden .	tire
tirofch	bsb11762465	901	Most .	tirofch
titel	bsb11762465	216	Bewegen .	titel
titfith	bsb11762465	250	Bo	titfith
titia	bsb11762465	431	Fabel .	titia
titio	bsb11762465	254	Brandt .	Titio
tits	bsb11762465	239	Blume .	tits
titudo	bsb10314207	131	Pnschuldt .	titudo
tituere	bsb10314207	41	Ve	tituere
tium	bsb11762465	250	belege .	tium
tlachak	bsb11762465	1120	Sp	tlachak
tlamma	bsb11762465	657	Haar .	tlamma
tlar	bsb11762465	379	Eng .	tlar
tleakah	bsb11762465	561	Geschrey .	tleakah
toach	bsb11762465	206	Bestreichen .	toach
toar	bsb11762465	222	Bildniß .	toar
tobah	bsb11762465	495	Frombkeit .	tobah
tobbath	bsb11762465	1058	Sch	tobbath
tobh	bsb11762465	645	Gütig	tobh
tobhah	bsb11762465	633	Gr	tobhah
tobli	bsb11762465	411	Es gefelt mir .	tobli
toch	bsb11762465	214	Betriegligkeit .	toch
tochechah	bsb11762465	1034	Scheltung .	tochechah
todah	bsb11762465	173	Beicht / bekendtniß .	todah
tofchabh	bsb11762465	370	Einwohner .	tofchabh
tofephet	bsb11762465	870	Mchrung .	tofephet
tohar	bsb11762465	451	Fenestra , Jueis , feneſtella ,	tohar
tokea	bsb11762465	276	Bürge .	tokea
tokeph	bsb11762465	1126	Stercke .	tokeph
tolea	bsb11762465	693	Hinckender .	tolea
toleah	bsb10314207	213	Wurım .	toleah
tollere	bsb11762465	665	He	tollere
tomah	bsb10314207	129	Vnfauberkcit .	tomah
tomber	bsb11762465	60	Abfallen .	tomber
tomchelemuth	bsb10314207	142	Volkommenheit .	tomchelemuth
tomim	bsb10314207	257	Zwilling .	tomim
tonare	bsb11762465	328	Donnern .	tonare
tonforius	bsb11762465	1035	Schermesfer .	tonforius
tonftrina	bsb11762465	153	Balbierhaus .	Tonftrina
tonitruare	bsb11762465	328	Donnern .	tonitruare
tonnere	bsb11762465	327	klap .	tonnere
toparchia	bsb10314207	141	Voigtey .	toparchia
toph	bsb11762465	122	Auffkommen .	toph
topher	bsb11762465	920	Neer / Schneider .	topher
toprotractio	bsb11762465	121	Auffhaltung .	toprotractio
toracha	bsb11762465	385	C. Labor , & labosudor	toracha
torah	bsb10314207	102	Vn	torah
torath	bsb11762465	619	ge Schrifft .	torath
torche	bsb11762465	432	Fackel .	torche
torcher	bsb11762465	69	Abwischen .	torcher
torcularis	bsb11762465	770	Ke	torcularis
toris	bsb11762465	906	Mutter Chrifti .	toris
torium	bsb10314207	230	Zinf / Vngelt .	torium
torius	bsb11762465	960	Pitschierring .	torius
torquens	bsb11762465	1110	Sorge .	torquens
torrefacere	bsb11762465	259	Brennen .	torrefacere
torrere	bsb11762465	259	Brennen .	torrere
torris	bsb11762465	254	Brandt .	torris
torum	bsb11762465	918	Na	torum
